Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
agrest3,io.agrest.exp.parser,ExpModTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpModTest.java,8
agrest3,io.agrest.exp.parser,ExpMultiplyTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpMultiplyTest.java,8
agrest3,io.agrest.exp.parser,ExpNamedParameterTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpNamedParameterTest.java,8
agrest3,io.agrest.exp.parser,ExpNegateTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpNegateTest.java,8
agrest3,io.agrest.exp.parser,ExpNotBetweenTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpNotBetweenTest.java,8
agrest3,io.agrest.exp.parser,ExpNotEqualTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpNotEqualTest.java,8
agrest3,io.agrest.exp.parser,ExpNotInTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpNotInTest.java,8
agrest3,io.agrest.exp.parser,ExpNotLikeIgnoreCaseTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpNotLikeIgnoreCaseTest.java,8
agrest3,io.agrest.exp.parser,ExpNotLikeTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpNotLikeTest.java,8
agrest3,io.agrest.exp.parser,ExpNotTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpNotTest.java,8
agrest3,io.agrest.exp.parser,ExpObjPathTest,0,0,3,0,11,3,0,1,-1.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpObjPathTest.java,9
agrest3,io.agrest.exp.parser,ExpScalarFloatTest,0,0,3,0,11,3,0,1,-1.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpScalarFloatTest.java,9
agrest3,io.agrest.exp.parser,ExpScalarIntTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpScalarIntTest.java,9
agrest3,io.agrest.exp.parser,ExpScalarNullTest,0,0,3,0,11,3,0,1,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpScalarNullTest.java,8
agrest3,io.agrest.exp.parser,ExpScalarStringTest,0,0,3,0,11,3,0,1,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpScalarStringTest.java,8
agrest3,io.agrest.exp.parser,ExpSqrtTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpSqrtTest.java,8
agrest3,io.agrest.exp.parser,ExpSubstringTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpSubstringTest.java,8
agrest3,io.agrest.exp.parser,ExpSubtractTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpSubtractTest.java,8
agrest3,io.agrest.exp.parser,ExpTestVisitor,1,0,3,3,12,3,0,2,0.6666666666666666,50,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpTestVisitor.java,3
agrest3,io.agrest.exp.parser,ExpTrimTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpTrimTest.java,8
agrest3,io.agrest.exp.parser,ExpTrueTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpTrueTest.java,9
agrest3,io.agrest.exp.parser,ExpUpperTest,0,0,3,0,11,3,0,1,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\exp\parser\ExpUpperTest.java,8
agrest3,io.agrest.id,AgObjectId,0,0,5,0,17,5,1,0,-1.0,24,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\id\AgObjectId.java,7
agrest3,io.agrest.id,BaseObjectId,0,0,2,1,16,4,2,1,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\id\BaseObjectId.java,10
agrest3,io.agrest.id,MultiValueId,1,0,8,6,62,16,0,2,0.0,2,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\id\MultiValueId.java,9
agrest3,io.agrest.id,SingleValueId,1,0,7,5,35,9,0,2,0.2857142857142857,1,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\id\SingleValueId.java,10
agrest3,io.agrest.id,MultiValueIdTest,0,0,3,3,50,3,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\id\MultiValueIdTest.java,10
agrest3,io.agrest.id,SingleValueIdTest,0,0,2,2,16,2,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\id\SingleValueIdTest.java,8
agrest3,io.agrest.meta,AgAttribute,0,0,5,0,23,5,1,0,-1.0,25,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\AgAttribute.java,5
agrest3,io.agrest.meta,AgAttributeOverlay,0,0,2,0,10,2,1,0,-1.0,2,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\AgAttributeOverlay.java,3
agrest3,io.agrest.meta,AgEntity,0,0,19,0,0,21,2,0,-1.0,84,11,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\AgEntity.java,15
agrest3,io.agrest.meta,AgEntityOverlay,15,0,57,52,462,63,2,0,0.12280701754385964,20,18,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\AgEntityOverlay.java,25
agrest3,io.agrest.meta,AgEntityOverlayResolver,4,0,9,0,130,37,0,0,0.0,1,8,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\AgEntityOverlayResolver.java,8
agrest3,io.agrest.meta,AgIdPart,0,0,5,0,20,5,1,0,-1.0,15,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\AgIdPart.java,5
agrest3,io.agrest.meta,AgRelationship,0,0,6,0,24,6,1,0,-1.0,29,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\AgRelationship.java,5
agrest3,io.agrest.meta,AgRelationshipOverlay,0,0,2,0,10,2,1,0,-1.0,2,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\AgRelationshipOverlay.java,3
agrest3,io.agrest.meta,AgSchema,0,0,1,0,7,1,1,0,-1.0,48,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\AgSchema.java,3
agrest3,io.agrest.meta,BaseLazyEntity,2,0,2,1,21,4,1,0,0.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\BaseLazyEntity.java,6
agrest3,io.agrest.meta,BasePropertyOverlay,2,0,3,1,21,4,2,0,0.6666666666666666,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\BasePropertyOverlay.java,5
agrest3,io.agrest.meta,DefaultAttribute,5,0,7,7,44,7,0,1,0.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\DefaultAttribute.java,5
agrest3,io.agrest.meta,DefaultAttributeOverlay,4,0,5,3,32,5,0,1,0.4,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\DefaultAttributeOverlay.java,5
agrest3,io.agrest.meta,DefaultEntity,12,0,20,18,114,25,0,1,0.0,1,11,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\DefaultEntity.java,14
agrest3,io.agrest.meta,DefaultIdPart,5,0,7,7,41,7,0,1,0.0,1,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\DefaultIdPart.java,5
agrest3,io.agrest.meta,DefaultRelationship,6,0,8,8,47,8,0,1,0.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\DefaultRelationship.java,7
agrest3,io.agrest.meta,DefaultRelationshipBuilder,7,0,8,8,39,8,0,0,0.0,1,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\DefaultRelationshipBuilder.java,5
agrest3,io.agrest.meta,DefaultRelationshipOverlay,5,0,5,3,36,5,0,1,0.4,0,5,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\DefaultRelationshipOverlay.java,5
agrest3,io.agrest.meta,LazyEntity,1,0,18,18,61,18,0,1,0.8888888888888888,0,10,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\LazyEntity.java,14
agrest3,io.agrest.meta,LazySchema,2,0,3,2,24,5,0,1,0.0,12,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\meta\LazySchema.java,9
agrest3,io.agrest.meta,AgEntityOverlayTest,0,0,21,21,253,21,0,0,-1.0,0,17,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\meta\AgEntityOverlayTest.java,29
agrest3,io.agrest.meta,DefaultEntityTest,5,0,3,3,49,3,0,0,0.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\meta\DefaultEntityTest.java,17
agrest3,io.agrest.meta,DefaultEntityTest.O1,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\meta\DefaultEntityTest.java,113
agrest3,io.agrest.meta,DefaultEntityTest.O11,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\meta\DefaultEntityTest.java,116
agrest3,io.agrest.meta,DefaultEntityTest.O12,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\meta\DefaultEntityTest.java,119
agrest3,io.agrest.meta,DefaultEntityTest.O111,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\meta\DefaultEntityTest.java,122
agrest3,io.agrest.meta,LazySchemaTest,1,0,3,3,53,3,0,0,0.0,0,5,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\meta\LazySchemaTest.java,16
agrest3,io.agrest.meta,LazySchemaTest.Tr,0,0,0,0,11,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\meta\LazySchemaTest.java,57
agrest3,io.agrest.meta,LazySchemaTest.Ts,0,0,0,0,14,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\meta\LazySchemaTest.java,75
agrest3,io.agrest.processor,BaseProcessingContext,5,0,16,13,100,18,4,1,0.25,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\processor\BaseProcessingContext.java,13
agrest3,io.agrest.processor,ExceptionMappingProcessorDecorator,2,0,3,3,22,3,0,1,0.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\processor\ExceptionMappingProcessorDecorator.java,5
agrest3,io.agrest.processor,ProcessingContext,0,0,7,0,39,7,1,0,-1.0,21,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\processor\ProcessingContext.java,5
agrest3,io.agrest.processor,Processor,0,0,2,0,13,2,25,0,-1.0,11,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\processor\Processor.java,5
agrest3,io.agrest.processor,ProcessorFactory,3,0,5,4,53,10,4,0,0.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\processor\ProcessorFactory.java,9
agrest3,io.agrest.processor,ProcessorOutcome,0,0,0,0,4,0,0,0,-1.0,48,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\processor\ProcessorOutcome.java,3
agrest3,io.agrest.processor,ProcessorTest,4,0,3,3,28,3,0,0,0.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\processor\ProcessorTest.java,10
agrest3,io.agrest.protocol,CollectionResponse,0,0,2,0,14,2,1,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\protocol\CollectionResponse.java,5
agrest3,io.agrest.protocol,ControlParams,11,11,0,0,87,0,0,0,-1.0,9,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\protocol\ControlParams.java,3
agrest3,io.agrest.protocol,Direction,0,0,0,0,5,0,0,0,-1.0,13,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\protocol\Direction.java,3
agrest3,io.agrest.protocol,Exclude,1,0,3,3,16,3,0,0,0.0,3,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\protocol\Exclude.java,3
agrest3,io.agrest.protocol,Exp,0,0,9,0,0,17,4,0,-1.0,31,7,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\protocol\Exp.java,17
agrest3,io.agrest.protocol,Include,6,0,10,10,50,10,0,0,0.0,5,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\protocol\Include.java,7
agrest3,io.agrest.protocol,MessageResponse,0,0,1,0,10,1,1,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\protocol\MessageResponse.java,3
agrest3,io.agrest.protocol,Sort,2,0,7,7,33,9,0,0,0.0,10,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\protocol\Sort.java,5
agrest3,io.agrest.protocol,UpdateRequest,0,0,0,0,6,0,1,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\protocol\UpdateRequest.java,3
agrest3,io.agrest.protocol,ControlParams_v10_Test,1,0,1,1,17,1,0,0,0.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\protocol\ControlParams_v10_Test.java,11
agrest3,io.agrest.protocol,ControlParams_v10_Test.Pojo,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\protocol\ControlParams_v10_Test.java,30
agrest3,io.agrest.protocol,ControlParams_v11_Test,1,0,2,2,23,2,0,0,0.0,1,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\protocol\ControlParams_v11_Test.java,13
agrest3,io.agrest.protocol,ControlParams_v11_Test.Pojo,0,0,0,0,11,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\protocol\ControlParams_v11_Test.java,41
agrest3,io.agrest.protocol,ControlParams_v12_Latest_Test,1,0,17,17,82,17,0,0,0.0,0,5,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\protocol\ControlParams_v12_Latest_Test.java,16
agrest3,io.agrest.protocol,ControlParams_v12_Latest_Test.Pojo,0,0,0,0,14,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\protocol\ControlParams_v12_Latest_Test.java,179
agrest3,io.agrest.protocol,ControlParams_v12_Latest_Test.PojoDetail,0,0,0,0,11,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\protocol\ControlParams_v12_Latest_Test.java,202
agrest3,io.agrest.protocol,ExpTest,0,0,2,2,23,2,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\protocol\ExpTest.java,10
agrest3,io.agrest.protocol,SortTest,0,0,1,1,12,1,0,0,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\protocol\SortTest.java,8
agrest3,io.agrest.reader,DataReader,0,0,1,0,6,1,3,0,-1.0,29,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reader\DataReader.java,3
agrest3,io.agrest.reader,RelatedEntityResultReader,2,0,2,1,0,4,2,1,0.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reader\RelatedEntityResultReader.java,9
agrest3,io.agrest.reader,ToManyEntityResultReader,0,0,2,2,14,2,0,2,-1.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reader\ToManyEntityResultReader.java,10
agrest3,io.agrest.reader,ToOneEntityResultReader,0,0,2,2,12,2,0,2,-1.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reader\ToOneEntityResultReader.java,6
agrest3,io.agrest.reflect,BeanAnalyzer,3,0,8,4,0,23,0,0,0.75,3,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reflect\BeanAnalyzer.java,10
agrest3,io.agrest.reflect,BeanAnalyzer.GetterType,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reflect\BeanAnalyzer.java,22
agrest3,io.agrest.reflect,BeanAnalyzer.SetterType,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reflect\BeanAnalyzer.java,26
agrest3,io.agrest.reflect,PropertyGetter,3,0,5,5,33,6,0,0,0.0,2,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reflect\PropertyGetter.java,7
agrest3,io.agrest.reflect,PropertySetter,3,0,5,5,33,6,0,0,0.0,2,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reflect\PropertySetter.java,7
agrest3,io.agrest.reflect,Types,0,0,5,5,0,22,0,0,-1.0,11,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\reflect\Types.java,10
agrest3,io.agrest.reflect,BeanAnalyzerTest,0,0,4,4,77,4,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\reflect\BeanAnalyzerTest.java,11
agrest3,io.agrest.reflect,BeanAnalyzerTest.C1,0,0,0,0,41,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\reflect\BeanAnalyzerTest.java,48
agrest3,io.agrest.reflect,BeanAnalyzerTest.C2,0,0,0,0,12,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\reflect\BeanAnalyzerTest.java,114
agrest3,io.agrest.resolver,BaseDataResolver,0,0,2,0,27,8,2,0,-1.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\BaseDataResolver.java,7
agrest3,io.agrest.resolver,BaseRelatedDataResolver,0,0,5,3,16,5,4,1,-1.0,0,4,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\BaseRelatedDataResolver.java,8
agrest3,io.agrest.resolver,BaseRootDataResolver,0,0,4,2,20,4,5,1,-1.0,1,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\BaseRootDataResolver.java,8
agrest3,io.agrest.resolver,ContextAwareRelatedDataResolver,2,0,5,4,30,7,0,1,0.0,0,5,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\ContextAwareRelatedDataResolver.java,10
agrest3,io.agrest.resolver,ContextAwareRootDataResolver,2,0,4,3,27,6,0,1,0.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\ContextAwareRootDataResolver.java,7
agrest3,io.agrest.resolver,ReaderBasedResolver,1,0,5,2,21,5,0,2,0.4,0,4,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\ReaderBasedResolver.java,8
agrest3,io.agrest.resolver,ReaderFactoryBasedResolver,1,0,5,2,22,5,0,2,0.4,0,4,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\ReaderFactoryBasedResolver.java,10
agrest3,io.agrest.resolver,RelatedDataResolver,0,0,3,0,8,3,5,0,-1.0,14,4,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\RelatedDataResolver.java,8
agrest3,io.agrest.resolver,RelatedDataResolverFactory,0,0,1,0,6,1,0,0,-1.0,2,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\RelatedDataResolverFactory.java,3
agrest3,io.agrest.resolver,RootDataResolver,0,0,2,0,7,2,3,0,-1.0,13,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\RootDataResolver.java,5
agrest3,io.agrest.resolver,RootDataResolverFactory,0,0,1,0,6,1,0,0,-1.0,2,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\RootDataResolverFactory.java,3
agrest3,io.agrest.resolver,ThrowingRelatedDataResolver,1,0,4,4,19,4,0,1,1.0,1,5,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\ThrowingRelatedDataResolver.java,8
agrest3,io.agrest.resolver,ThrowingRootDataResolver,1,0,3,3,16,3,0,1,1.0,2,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\ThrowingRootDataResolver.java,5
agrest3,io.agrest.resolver,ToManyFlattenedIterator,2,0,3,1,41,9,0,1,0.6666666666666666,1,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\ToManyFlattenedIterator.java,8
agrest3,io.agrest.resolver,ToOneFlattenedIterator,3,0,4,3,39,8,1,0,0.0,1,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\resolver\ToOneFlattenedIterator.java,8
agrest3,io.agrest.resolver,ToManyFlattenedIteratorTest,0,0,4,2,33,5,0,0,-1.0,0,4,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\resolver\ToManyFlattenedIteratorTest.java,16
agrest3,io.agrest.resolver,ToOneFlattenedIteratorTest,0,0,4,2,28,5,0,0,-1.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\test\java\io\agrest\resolver\ToOneFlattenedIteratorTest.java,16
agrest3,io.agrest.runtime,AgCoreModule,3,0,2,1,91,2,0,0,0.0,0,125,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\runtime\AgCoreModule.java,137
agrest3,io.agrest.runtime,AgExceptionMappers,2,0,5,2,33,7,0,0,0.0,21,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\runtime\AgExceptionMappers.java,12
agrest3,io.agrest.runtime,AgRuntime,13,0,20,15,142,20,0,0,0.15,28,22,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\runtime\AgRuntime.java,33
agrest3,io.agrest.runtime,AgRuntimeBuilder,6,0,13,7,95,14,0,0,0.0,4,5,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-engine\src\main\java\io\agrest\runtime\AgRuntimeBuilder.java,18
