Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
agrest3,io.agrest.runtime.constraints,ReadPropertyFilter,Law of Demeter violation,The tool detected the smell in this method (apply) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getIdParts
agrest3,io.agrest.runtime.constraints,WritePropertyFilter,Law of Demeter violation,The tool detected the smell in this method (apply) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.isDefaultAttribute
agrest3,io.agrest.runtime.constraints,ReadPropertyFilterTest,Law of Demeter violation,The tool detected the smell in this method (constrainResponse_Default) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.constraints,ReadPropertyFilterTest,Law of Demeter violation,The tool detected the smell in this method (constrainResponse_Default) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.constraints,ReadPropertyFilterTest,Law of Demeter violation,The tool detected the smell in this method (constrainResponse_None) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.constraints,ReadPropertyFilterTest,Law of Demeter violation,The tool detected the smell in this method (constrainResponse_None) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.constraints,ReadPropertyFilterTest,Law of Demeter violation,The tool detected the smell in this method (constrainResponse_None) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.constraints,ReadPropertyFilterTest.Tr,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.constraints,ReadPropertyFilterTest.Ts,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.constraints,SizeFilterTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.SizeConstraints
agrest3,io.agrest.runtime.constraints,SizeFilterTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
agrest3,io.agrest.runtime.constraints,SizeFilterTest.Tr,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.constraints,SizeFilterTest.Ts,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.constraints,SizeFilterTest.Tt,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.constraints,SizeFilterTest.Tu,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.constraints,SizeFilterTest.Tv,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.encoder.EncodableProperty
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Law of Demeter violation,The tool detected the smell in this method (getAttributeProperty) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.encoder.EncodableProperty.property; io.agrest.encoder.EncodableProperty.encodedWith
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Law of Demeter violation,The tool detected the smell in this method (getRelationshipProperty) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.encoder.EncodableProperty.property; io.agrest.encoder.EncodableProperty.encodedWith
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Law of Demeter violation,The tool detected the smell in this method (buildIdProperty) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getIdParts
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Law of Demeter violation,The tool detected the smell in this method (buildIdProperty) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getIdParts
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Law of Demeter violation,The tool detected the smell in this method (buildIdProperty) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.encoder.EncodableProperty.property; io.agrest.encoder.EncodableProperty.encodedWith
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Law of Demeter violation,The tool detected the smell in this method (buildIdProperty) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getIdReader
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Law of Demeter violation,The tool detected the smell in this method (buildIdProperty) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.encoder.EncodableProperty.property; io.agrest.encoder.EncodableProperty.encodedWith
agrest3,io.agrest.runtime.encoder,EncodablePropertyFactory,Law of Demeter violation,The tool detected the smell in this method (buildIdProperty) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getIdReader
agrest3,io.agrest.runtime.encoder,EncoderFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (entityEncoder) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getSubEntities
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (inheritanceAwareEntityEncoder) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.isAbstract; io.agrest.ResourceEntityProjection.getAgEntity
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (inheritanceAwareEntityEncoder) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntityProjection.getAgEntity; io.agrest.meta.AgEntity.getType
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (mapByEncoder) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getIdReader
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (mapByEncoder) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (mapByEncoder) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (mapByEncoder) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.encoder.IEncodablePropertyFactory.getAttributeProperty; io.agrest.encoder.EncodableProperty.getReader
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (mapByEncoder) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.encoder.EncodableProperty.getReader; io.agrest.runtime.encoder.IEncodablePropertyFactory.getRelationshipProperty
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (mapByEncoder) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getIdReader
agrest3,io.agrest.runtime.encoder,EncoderFactory,Law of Demeter violation,The tool detected the smell in this method (validateLeafMapBy) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgRelationship.getName; io.agrest.RelatedResourceEntity.getIncoming
agrest3,io.agrest.runtime.encoder,EncoderFactory_DateTime_Test,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
agrest3,io.agrest.runtime.encoder,EncoderFactory_Pojo_Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.converter.valuestring.ValueStringConvertersProvider
agrest3,io.agrest.runtime.encoder,EncoderFactory_Pojo_Test,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
agrest3,io.agrest.runtime.encoder,EncoderFactory_SqlDateTime_Test,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
agrest3,io.agrest.runtime.encoder,EncoderFactory_SqlDateTime_Test.PSqlDateTime,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.encoder,EncoderFactory_UtilDate_Test,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
agrest3,io.agrest.runtime.encoder,EncoderFactory_UtilDate_Test.PUtilDate,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.encoder,Encoders,Law of Demeter violation,The tool detected the smell in this method (toJson) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.DataResponse.getEncoder; io.agrest.encoder.Encoder.encode
agrest3,io.agrest.runtime.entity,ChangeAuthorizer,Law of Demeter violation,The tool detected the smell in this method (checkRules) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.processor.update.ChangeOperation.getEntity; io.agrest.meta.AgEntity.getName
agrest3,io.agrest.runtime.entity,ChangeAuthorizer,Law of Demeter violation,The tool detected the smell in this method (idForErrorReport) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.EntityUpdate.getIdParts; io.agrest.runtime.processor.update.ChangeOperation.getUpdate
agrest3,io.agrest.runtime.entity,ChangeAuthorizer,Law of Demeter violation,The tool detected the smell in this method (idForErrorReport) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.reader.DataReader.read; io.agrest.runtime.processor.update.ChangeOperation.getEntity; io.agrest.meta.AgEntity.getIdReader
agrest3,io.agrest.runtime.entity,IncludeMerger,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.entity.PhantomTrackingResourceEntityTreeBuilder
agrest3,io.agrest.runtime.entity,IncludeMerger,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
agrest3,io.agrest.runtime.entity,IncludeMerger,Law of Demeter violation,The tool detected the smell in this method (processDefaultIncludes) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMerger,Law of Demeter violation,The tool detected the smell in this method (processDefaultIncludes) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.getAttributes; io.agrest.ResourceEntityProjection.getAgEntity
agrest3,io.agrest.runtime.entity,MapByMerger,Law of Demeter violation,The tool detected the smell in this method (merge) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgRelationship.isToMany; io.agrest.RelatedResourceEntity.getIncoming
agrest3,io.agrest.runtime.entity,ResourceEntityTreeBuilder,Law of Demeter violation,The tool detected the smell in this method (createChildEntity) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgRelationship.getTargetEntity; io.agrest.meta.AgEntity.getType
agrest3,io.agrest.runtime.entity,ResultFilter,Law of Demeter violation,The tool detected the smell in this method (filter) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.getReadFilter; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAgEntity
agrest3,io.agrest.runtime.entity,ResultFilter,Law of Demeter violation,The tool detected the smell in this method (filter) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.getReadFilter; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAgEntity
agrest3,io.agrest.runtime.entity,ResultFilter,Law of Demeter violation,The tool detected the smell in this method (typeFilter) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.getReadFilter; io.agrest.ResourceEntityProjection.getAgEntity
agrest3,io.agrest.runtime.entity,ResultFilter,Law of Demeter violation,The tool detected the smell in this method (filterToOne) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getReadFilter
agrest3,io.agrest.runtime.entity,ResultFilter,Law of Demeter violation,The tool detected the smell in this method (filterToMany) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.meta.AgEntity.getReadFilter
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.entity.IncludeMerger
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Law of Demeter violation,The tool detected the smell in this method (mergeNothing) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Law of Demeter violation,The tool detected the smell in this method (mergeAttributes) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Law of Demeter violation,The tool detected the smell in this method (mergeAttributesAndRelationships) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Law of Demeter violation,The tool detected the smell in this method (merge_AttributesAndRelationships_OverlappedPath) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Law of Demeter violation,The tool detected the smell in this method (merge_AttributesAndRelationships_OverlappedPath) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Law of Demeter violation,The tool detected the smell in this method (merge_AttributesAndRelationships_OverlappedPath) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Law of Demeter violation,The tool detected the smell in this method (merge_AttributesAndRelationships_OverlappedPath_Overlays) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Law of Demeter violation,The tool detected the smell in this method (merge_AttributesAndRelationships_OverlappedPath_Overlays) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMergerTest,Law of Demeter violation,The tool detected the smell in this method (merge_AttributesAndRelationships_OverlappedPath_Overlays) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.entity,IncludeMergerTest.X,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.entity,IncludeMergerTest.Y,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.entity,IncludeMergerTest.Z,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.entity,IncludeMergerTest.A,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.jackson,JacksonServiceTest.X,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime.processor.delete.stage,DeleteAuthorizeChangesStage,Law of Demeter violation,The tool detected the smell in this method (doExecute) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.getDeleteAuthorizer; io.agrest.runtime.processor.delete.DeleteContext.getAgEntity
agrest3,io.agrest.runtime.processor.select.provider,SelectProcessorFactoryProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
agrest3,io.agrest.runtime.processor.select,SelectContext,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.request.IAgRequestBuilderFactory; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage; io.agrest.runtime.processor.select.SelectContext
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Default) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.build
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Default) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Include) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.build; io.agrest.AgRequestBuilder.addInclude
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Include) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Include) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Include) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Exclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addExclude; io.agrest.AgRequestBuilder.build
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Exclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Exclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addExclude; io.agrest.AgRequestBuilder.build; io.agrest.AgRequestBuilder.addInclude
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeRels) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.build; io.agrest.AgRequestBuilder.addInclude
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeRels) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeRels) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeRels) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeRels) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeRels) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeRels) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.build; io.agrest.AgRequestBuilder.addInclude
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addExclude; io.agrest.AgRequestBuilder.build; io.agrest.AgRequestBuilder.addInclude
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs2) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addExclude; io.agrest.AgRequestBuilder.build; io.agrest.AgRequestBuilder.addInclude
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs2) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs2) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs2) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttributes
agrest3,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeExcludeBothAttrs2) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute
