Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
agrest,io.agrest.runtime,AgRuntimeBuilder_ExceptionMappersIT,exceptionMapper_CustomExceptionMapper,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
agrest,io.agrest.runtime,AgRuntimeBuilder_ModuleProviderTest,agModule_Provider,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime,AgRuntimeBuilder_ModuleProviderTest,module,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime,AgRuntimeBuilder_ModuleProviderTest,autoLoading,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime,AgRuntimeBuilder_ModuleProviderTest,suppressAutoLoading,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineAttribute_New,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineAttribute_New,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.meta.AgEntity.getAttribute; io.agrest.meta.AgAttribute.getType; io.agrest.runtime.AgRuntime.builder; io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.reader.DataReader.read; io.agrest.meta.AgAttribute.getDataReader
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineAttribute_Replace,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineAttribute_Replace,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.meta.AgEntity.getAttribute; io.agrest.meta.AgAttribute.getType; io.agrest.runtime.AgRuntime.builder; io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.reader.DataReader.read; io.agrest.meta.AgAttribute.getDataReader
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineRelationshipResolver_Replace,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineRelationshipResolver_Replace,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.meta.AgEntityOverlay.relatedDataResolver; io.agrest.meta.AgEntity.getRelationship; io.agrest.meta.AgRelationship.isToMany; io.agrest.runtime.AgRuntime.builder; io.agrest.meta.AgRelationship.getDataResolver; io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.meta.AgRelationship.getTargetEntity
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineToMany_Replace,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineToMany_Replace,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.meta.AgEntity.getRelationship; io.agrest.meta.AgRelationship.isToMany; io.agrest.runtime.AgRuntime.builder; io.agrest.meta.AgRelationship.getDataResolver; io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.meta.AgRelationship.getTargetEntity
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineToOne_New,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_RedefineToOne_New,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.meta.AgEntity.getRelationship; io.agrest.meta.AgRelationship.isToMany; io.agrest.runtime.AgRuntime.builder; io.agrest.meta.AgRelationship.getDataResolver; io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.meta.AgRelationship.getTargetEntity
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_Exclude,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,overlay_Exclude,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.meta.AgEntity.getAttribute; io.agrest.runtime.AgRuntime.builder; io.agrest.meta.AgEntityOverlay.readablePropFilter; io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.meta.AgEntityOverlay.writablePropFilter; io.agrest.meta.AgAttribute.isWritable; io.agrest.access.PropertyFilteringRulesBuilder.property; io.agrest.meta.AgAttribute.isReadable
agrest,io.agrest.runtime,DefaultSelectBuilderTest,stage_FunctionTypes,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime,DefaultSelectBuilderTest,terminalStage_FunctionTypes,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime,DefaultSelectBuilderTest,routingStage_FunctionTypes,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime,DefaultUpdateBuilderTest,stage_FunctionTypes,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime,DefaultUpdateBuilderTest,terminalStage_FunctionTypes,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime,DefaultUpdateBuilderTest,routingStage_FunctionTypes,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime.constraints,ReadPropertyFilterTest,constrainResponse_Default,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.constraints,ReadPropertyFilterTest,constrainResponse_Default,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.ResourceEntity.ensureAttribute; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute; io.agrest.ResourceEntity.getChildren
agrest,io.agrest.runtime.constraints,ReadPropertyFilterTest,constrainResponse_None,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.constraints,ReadPropertyFilterTest,constrainResponse_None,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.ResourceEntity.ensureAttribute; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute; io.agrest.ResourceEntity.getChildren
agrest,io.agrest.runtime.constraints,SizeFilterTest,fetchOffset,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
agrest,io.agrest.runtime.constraints,SizeFilterTest,fetchOffset,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.SizeConstraints.getFetchOffset; io.agrest.SizeConstraints.fetchOffset; io.agrest.ResourceEntity.setStart; io.agrest.ResourceEntity.getStart
agrest,io.agrest.runtime.constraints,SizeFilterTest,fetchLimit,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
agrest,io.agrest.runtime.constraints,SizeFilterTest,fetchLimit,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.SizeConstraints.fetchLimit; io.agrest.SizeConstraints.getFetchLimit; io.agrest.ResourceEntity.getLimit; io.agrest.ResourceEntity.setLimit
agrest,io.agrest.runtime.encoder,EncoderFactory_DateTime_Test,localTime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime.encoder,EncoderFactory_DateTime_Test,localDateTime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime.encoder,EncoderFactory_DateTime_Test,offsetDateTime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime.encoder,EncoderFactory_SqlDateTime_Test,javaSqlTime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime.encoder,EncoderFactory_SqlDateTime_Test,javaSqlTimestamp,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime.encoder,EncoderFactory_UtilDate_Test,utilDate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.runtime.entity,IncludeMergerTest,mergeNothing,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.entity,IncludeMergerTest,mergeNothing,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.ResourceEntity.isIdIncluded; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntity.getChildren; io.agrest.meta.AgEntity.getAttributes; io.agrest.runtime.entity.IncludeMerger.merge
agrest,io.agrest.runtime.entity,IncludeMergerTest,mergeAttributes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.entity,IncludeMergerTest,mergeAttributes,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.ResourceEntity.isIdIncluded; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntity.getChildren; io.agrest.runtime.entity.IncludeMerger.merge
agrest,io.agrest.runtime.entity,IncludeMergerTest,mergeAttributesAndRelationships,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.entity,IncludeMergerTest,mergeAttributesAndRelationships,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.ResourceEntity.isIdIncluded; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntity.getChildren; io.agrest.runtime.entity.IncludeMerger.merge
agrest,io.agrest.runtime.entity,IncludeMergerTest,merge_AttributesAndRelationships_OverlappedPath,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
agrest,io.agrest.runtime.entity,IncludeMergerTest,merge_AttributesAndRelationships_OverlappedPath,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.ResourceEntity.isIdIncluded; io.agrest.ResourceEntity.getChild; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntity.getChildren; io.agrest.meta.AgEntity.getAttributes; io.agrest.runtime.entity.IncludeMerger.merge
agrest,io.agrest.runtime.entity,IncludeMergerTest,merge_AttributesAndRelationships_OverlappedPath_Overlays,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
agrest,io.agrest.runtime.entity,IncludeMergerTest,merge_AttributesAndRelationships_OverlappedPath_Overlays,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.meta.AgEntityOverlay.relatedDataResolver; io.agrest.access.PathChecker.ofDefault; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.ResourceEntity.isIdIncluded; io.agrest.ResourceEntity.getChild; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntity.getChildren; io.agrest.resolver.ThrowingRelatedDataResolver.getInstance; io.agrest.meta.AgEntity.getAttributes; io.agrest.runtime.entity.IncludeMerger.merge
agrest,io.agrest.runtime.jackson,JacksonServiceTest,parse_BadJson,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.jackson,JacksonServiceTest,parse_BadJson,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.jackson.JacksonService.create; io.agrest.AgException.getStatus; io.agrest.runtime.jackson.JacksonService.parseJson
agrest,io.agrest.runtime.jackson,JacksonServiceTest,parse_BadJson,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_Default,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_Default,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.processor.select.SelectContext.mergeClientParameters; io.agrest.access.PathChecker.ofDefault; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntity.getChildren; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_Include,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_Include,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute; io.agrest.ResourceEntity.getChildren; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_Exclude,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_Exclude,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.AgRequestBuilder.addExclude; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute; io.agrest.ResourceEntity.getChildren; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeExcludeAttrs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeExcludeAttrs,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.AgRequestBuilder.addExclude; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute; io.agrest.ResourceEntity.getChildren
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeRels,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeRels,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntity.getChild; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute; io.agrest.ResourceEntity.getChildren
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeBothAttrs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeBothAttrs,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntity.getChild; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute; io.agrest.ResourceEntity.getChildren
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeExcludeBothAttrs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeExcludeBothAttrs,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.AgRequestBuilder.addExclude; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntity.getChild; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute; io.agrest.ResourceEntity.getChildren
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeExcludeBothAttrs2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeExcludeBothAttrs2,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.AgRequestBuilder.addExclude; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntity.getChild; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntityProjection.getAttribute; io.agrest.ResourceEntity.getChildren
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeRelationshipIds,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_IncludeRelationshipIds,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.ResourceEntityProjection.getAttributes; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.ResourceEntity.getChild; io.agrest.ResourceEntity.getBaseProjection; io.agrest.ResourceEntity.getChildren; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_SortSimple_NoDir,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_SortSimple_NoDir,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.ResourceEntity.getOrderings; io.agrest.access.PathChecker.ofDefault; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_SortSimple_ASC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_SortSimple_ASC,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.ResourceEntity.getOrderings; io.agrest.access.PathChecker.ofDefault; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_SortSimple_DESC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_SortSimple_DESC,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.ResourceEntity.getOrderings; io.agrest.access.PathChecker.ofDefault; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_Sort,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,execute_Sort,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.ResourceEntity.getOrderings; io.agrest.access.PathChecker.ofDefault; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest,execute_IncludeObject_Path,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest,execute_IncludeObject_Path,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.isIdIncluded; io.agrest.ResourceEntity.getChild; io.agrest.ResourceEntity.getChildren; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest,execute_IncludeObject_MapBy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest,execute_IncludeObject_MapBy,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.access.PathChecker.ofDefault; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.AgRequestBuilder.build; io.agrest.ResourceEntity.getChild; io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage.execute; io.agrest.runtime.processor.select.SelectContext.setRequest; io.agrest.ResourceEntity.getMapBy
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Bare,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Bare,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.protocol.ExpParser.fromString; io.agrest.exp.parser.ExpRoot.getTemplate
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Functions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Functions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.protocol.ExpParser.fromString; io.agrest.exp.parser.ExpRoot.getTemplate
agrest,io.agrest.runtime.protocol,ExpParserTest,process_List,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.protocol,ExpParserTest,process_List,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.protocol.ExpParser.fromString; io.agrest.exp.parser.ExpRoot.getTemplate
agrest,io.agrest.runtime.protocol,ExpParserTest,process_List_Params_String,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.protocol,ExpParserTest,process_List_Params_String,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.exp.parser.ExpRoot.getPositionalParams; io.agrest.runtime.protocol.ExpParser.fromString; io.agrest.exp.parser.ExpRoot.getTemplate
agrest,io.agrest.runtime.protocol,ExpParserTest,process_List_Params_Multiple,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
agrest,io.agrest.runtime.protocol,ExpParserTest,process_List_Params_Multiple,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.exp.parser.ExpRoot.getPositionalParams; io.agrest.runtime.protocol.ExpParser.fromString; io.agrest.exp.parser.ExpRoot.getTemplate
