Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
agrest,io.agrest.cayenne.path,PathResolver,resolve,3,1,2,25,0,io.agrest.cayenne.path.PathResolver,io.agrest.cayenne.path.PathResolver; io.agrest.cayenne.path.EntityPathCache
agrest,io.agrest.cayenne.path,PathResolver,entityPathCache,3,1,1,30,0,,
agrest,io.agrest.cayenne.path,EntityPathCacheTest,setUp,23,1,0,21,0,,
agrest,io.agrest.cayenne.path,EntityPathCacheTest,getOrCreate_Attribute,9,1,0,52,1,io.agrest.cayenne.path.EntityPathCache,io.agrest.cayenne.path.PathDescriptor; io.agrest.cayenne.path.EntityPathCache
agrest,io.agrest.cayenne.path,EntityPathCacheTest,getOrCreate_Relationship,9,1,0,63,1,io.agrest.cayenne.path.EntityPathCache,io.agrest.cayenne.path.PathDescriptor; io.agrest.cayenne.path.EntityPathCache
agrest,io.agrest.cayenne.path,EntityPathCacheTest,getOrCreate_RelatedAttribute,9,1,0,74,1,io.agrest.cayenne.path.EntityPathCache,io.agrest.cayenne.path.PathDescriptor; io.agrest.cayenne.path.EntityPathCache
agrest,io.agrest.cayenne.path,EntityPathCacheTest,tesGetOrCreate_BadPath,4,1,0,85,1,,
agrest,io.agrest.cayenne.path,EntityPathCacheTest,getOrCreate_OuterRelatedAttribute,10,1,0,91,1,io.agrest.cayenne.path.EntityPathCache,io.agrest.cayenne.path.PathDescriptor; io.agrest.cayenne.path.EntityPathCache
agrest,io.agrest.cayenne.path,PathOpsTest,concat_ObjObj,5,1,0,15,1,io.agrest.cayenne.path.PathOps,io.agrest.cayenne.path.PathOps
agrest,io.agrest.cayenne.path,PathOpsTest,concat_ObjDb,5,1,0,23,1,io.agrest.cayenne.path.PathOps,io.agrest.cayenne.path.PathOps
agrest,io.agrest.cayenne.path,PathOpsTest,concat_DbDb,5,1,0,30,1,io.agrest.cayenne.path.PathOps,io.agrest.cayenne.path.PathOps
agrest,io.agrest.cayenne.path,PathOpsTest,concat_DbObj,5,1,0,37,1,io.agrest.cayenne.path.PathOps,io.agrest.cayenne.path.PathOps
agrest,io.agrest.cayenne.path,PathOpsTest,concat_ObjDb_MultiStep,5,1,0,44,1,io.agrest.cayenne.path.PathOps,io.agrest.cayenne.path.PathOps
agrest,io.agrest.cayenne.path,PathOpsTest,concat_ObjDb_Id,5,1,0,51,1,io.agrest.cayenne.path.PathOps,io.agrest.cayenne.path.PathOps
agrest,io.agrest.cayenne.path,PathOpsTest,concat_ObjDb_EndsInRel,5,1,0,58,1,io.agrest.cayenne.path.PathOps,io.agrest.cayenne.path.PathOps
agrest,io.agrest.cayenne.persister,CayennePersister,CayennePersister,7,2,1,12,0,,
agrest,io.agrest.cayenne.persister,CayennePersister,sharedContext,3,1,0,22,0,,
agrest,io.agrest.cayenne.persister,CayennePersister,newContext,3,1,0,27,0,,
agrest,io.agrest.cayenne.persister,CayennePersister,entityResolver,3,1,0,32,0,,
agrest,io.agrest.cayenne.persister,ICayennePersister,sharedContext,0,1,0,8,0,,
agrest,io.agrest.cayenne.persister,ICayennePersister,newContext,0,1,0,10,0,,
agrest,io.agrest.cayenne.persister,ICayennePersister,entityResolver,0,1,0,12,0,,
agrest,io.agrest.cayenne.processor,CayenneProcessor,getEntity,4,1,1,15,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity
agrest,io.agrest.cayenne.processor,CayenneProcessor,getRootEntity,3,1,1,23,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity
agrest,io.agrest.cayenne.processor,CayenneProcessor,getOrCreateRootEntity,12,3,1,30,0,io.agrest.cayenne.processor.CayenneProcessor,io.agrest.cayenne.processor.CayenneProcessor; io.agrest.ResourceEntity
agrest,io.agrest.cayenne.processor,CayenneProcessor,getRelatedEntity,3,1,1,51,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity
agrest,io.agrest.cayenne.processor,CayenneProcessor,getOrCreateRelatedEntity,12,3,1,58,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity; io.agrest.cayenne.processor.CayenneProcessor
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,CayenneQueryAssembler,6,1,4,51,0,io.agrest.cayenne.persister.ICayennePersister,io.agrest.cayenne.persister.ICayennePersister
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,createRootQuery,8,2,1,63,0,io.agrest.runtime.processor.select.SelectContext,io.agrest.runtime.processor.select.SelectContext; io.agrest.cayenne.processor.CayenneUtil; io.agrest.runtime.EntityParent; io.agrest.cayenne.processor.CayenneQueryAssembler
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,createQueryWithParentQualifier,8,2,1,78,0,io.agrest.cayenne.processor.CayenneQueryAssembler,io.agrest.cayenne.processor.CayenneQueryAssembler
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,queryColumns,16,2,1,93,0,io.agrest.cayenne.path.PathDescriptor,io.agrest.cayenne.path.PathDescriptor; io.agrest.cayenne.processor.CayenneQueryAssembler; io.agrest.RelatedResourceEntity; io.agrest.cayenne.path.IPathResolver; io.agrest.meta.AgIdPart; io.agrest.ResourceEntity; io.agrest.meta.AgRelationship; io.agrest.meta.AgEntity; io.agrest.cayenne.path.PathOps
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,findRelationship,8,2,2,122,0,io.agrest.cayenne.processor.CayenneQueryAssembler,io.agrest.cayenne.processor.CayenneQueryAssembler
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,findRelationshipInHierarchy,3,1,2,138,0,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,resolveParentQualifier,25,5,2,149,0,io.agrest.cayenne.processor.CayenneQueryAssembler,io.agrest.cayenne.processor.CayenneQueryAssembler; io.agrest.ResourceEntity; io.agrest.RelatedResourceEntity; io.agrest.meta.AgRelationship; io.agrest.cayenne.processor.CayenneResourceEntityExt; io.agrest.cayenne.processor.CayenneProcessor
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,dbPath,3,1,2,192,0,io.agrest.cayenne.processor.CayenneQueryAssembler,io.agrest.cayenne.processor.CayenneQueryAssembler
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,objRelationshipInInheritanceHierarchy,16,5,2,200,0,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,concatWithParentDbPath,3,1,2,220,0,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,createQueryWithParentIdsQualifier,9,1,2,224,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity; io.agrest.cayenne.processor.CayenneQueryAssembler; io.agrest.RelatedResourceEntity; io.agrest.meta.AgRelationship
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,consumeRange,8,2,4,248,0,io.agrest.cayenne.processor.CayenneQueryAssembler,io.agrest.cayenne.processor.CayenneQueryAssembler
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,consumeRangeIterator,10,3,4,257,0,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,consumeRangeList,14,4,4,271,0,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,createRootIdQuery,3,1,2,291,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity; io.agrest.cayenne.processor.CayenneQueryAssembler
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,createBaseQuery,16,4,1,296,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity; io.agrest.cayenne.processor.CayenneQueryAssembler; io.agrest.cayenne.exp.ICayenneExpParser; io.agrest.meta.AgEntity; io.agrest.cayenne.exp.ICayenneExpPostProcessor
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,buildIdQualifier,16,4,2,318,0,io.agrest.cayenne.path.PathDescriptor,io.agrest.cayenne.path.PathDescriptor; io.agrest.meta.AgIdPart; io.agrest.cayenne.path.IPathResolver; io.agrest.id.AgObjectId; io.agrest.meta.AgEntity
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,toOrdering,3,1,2,341,0,io.agrest.cayenne.path.PathDescriptor,io.agrest.cayenne.path.PathDescriptor; io.agrest.protocol.Sort; io.agrest.cayenne.path.IPathResolver; io.agrest.cayenne.processor.CayenneQueryAssembler; io.agrest.meta.AgEntity; io.agrest.ResourceEntity
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler,toSortOrder,0,5,1,347,0,,
agrest,io.agrest.cayenne.processor,CayenneRelatedResourceEntityExt,getSelect,3,1,0,16,0,,
agrest,io.agrest.cayenne.processor,CayenneRelatedResourceEntityExt,setSelect,3,1,1,21,0,,
agrest,io.agrest.cayenne.processor,CayenneResourceEntityExt,getSelect,0,1,0,10,0,,
agrest,io.agrest.cayenne.processor,CayenneRootResourceEntityExt,getSelect,3,1,0,15,0,,
agrest,io.agrest.cayenne.processor,CayenneRootResourceEntityExt,setSelect,3,1,1,20,0,,
agrest,io.agrest.cayenne.processor,CayenneUtil,CayenneUtil,2,1,0,31,0,,
agrest,io.agrest.cayenne.processor,CayenneUtil,toObjectId,36,7,4,34,0,io.agrest.cayenne.path.PathDescriptor,io.agrest.cayenne.path.PathDescriptor; io.agrest.cayenne.path.IPathResolver; io.agrest.meta.AgEntity
agrest,io.agrest.cayenne.processor,CayenneUtil,findById,15,4,4,84,0,io.agrest.cayenne.path.PathDescriptor,io.agrest.cayenne.path.PathDescriptor; io.agrest.meta.AgIdPart; io.agrest.cayenne.path.IPathResolver; io.agrest.id.AgObjectId; io.agrest.meta.AgEntity
agrest,io.agrest.cayenne.processor,CayenneUtil,parentQualifier,27,5,4,110,0,io.agrest.meta.AgIdPart,io.agrest.meta.AgIdPart; io.agrest.runtime.EntityParent; io.agrest.cayenne.path.IPathResolver; io.agrest.id.AgObjectId; io.agrest.cayenne.path.PathOps; io.agrest.meta.AgEntity
agrest,io.agrest.cayenne.processor,ICayenneQueryAssembler,createRootQuery,0,1,1,14,0,,
agrest,io.agrest.cayenne.processor,ICayenneQueryAssembler,createQueryWithParentQualifier,0,1,1,16,0,,
agrest,io.agrest.cayenne.processor,ICayenneQueryAssembler,createQueryWithParentIdsQualifier,0,1,2,18,0,,
agrest,io.agrest.cayenne.processor,ICayenneQueryAssembler,queryColumns,0,1,1,22,0,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssemblerTest,createRootQuery_Ordering,11,1,0,25,1,io.agrest.access.PathChecker,io.agrest.access.PathChecker
agrest,io.agrest.cayenne.processor,CayenneQueryAssemblerTest,createRootQuery_Pagination,24,1,0,45,1,io.agrest.access.PathChecker,io.agrest.access.PathChecker
agrest,io.agrest.cayenne.processor,CayenneQueryAssemblerTest,createRootQuery_Qualifier,11,1,0,84,1,io.agrest.access.PathChecker,io.agrest.access.PathChecker; io.agrest.protocol.Exp
agrest,io.agrest.cayenne.processor,CayenneQueryAssemblerTest,createRootQuery_ById,8,1,0,106,1,io.agrest.access.PathChecker,io.agrest.access.PathChecker; io.agrest.id.AgObjectId
agrest,io.agrest.cayenne.processor,CayenneQueryAssemblerTest,createRootQuery_ById_WithQuery,11,1,0,123,1,io.agrest.access.PathChecker,io.agrest.access.PathChecker; io.agrest.id.AgObjectId
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler_StaticsTest,consumeRangeIterator_NoOffset_NoLimit_Negative,6,1,0,13,1,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler_StaticsTest,consumeRangeIterator_NoOffset_NoLimit,6,1,0,22,1,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler_StaticsTest,consumeRangeIterator_Offset_Limit,6,1,0,31,1,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler_StaticsTest,consumeRangeIterator_Offset_NoLimit,6,1,0,40,1,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler_StaticsTest,consumeRangeList_NoOffset_NoLimit_Negative,6,1,0,50,1,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler_StaticsTest,consumeRangeList_NoOffset_NoLimit,6,1,0,59,1,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler_StaticsTest,consumeRangeList_Offset_Limit,6,1,0,68,1,,
agrest,io.agrest.cayenne.processor,CayenneQueryAssembler_StaticsTest,consumeRangeList_Offset_NoLimit,6,1,0,77,1,,
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteInDataStoreStage,execute,4,1,1,18,0,io.agrest.cayenne.processor.delete.stage.CayenneDeleteInDataStoreStage,io.agrest.cayenne.processor.delete.stage.CayenneDeleteInDataStoreStage
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteInDataStoreStage,doExecute,9,2,1,24,0,io.agrest.cayenne.processor.delete.stage.CayenneDeleteStartStage,io.agrest.cayenne.processor.delete.stage.CayenneDeleteStartStage; io.agrest.runtime.processor.delete.DeleteContext; io.agrest.runtime.processor.update.ChangeOperation
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteMapChangesStage,CayenneDeleteMapChangesStage,3,1,1,33,0,,
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteMapChangesStage,execute,4,1,1,37,0,io.agrest.cayenne.processor.delete.stage.CayenneDeleteMapChangesStage,io.agrest.cayenne.processor.delete.stage.CayenneDeleteMapChangesStage; io.agrest.runtime.processor.delete.DeleteContext
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteMapChangesStage,mapDeleteOperations,9,2,1,45,0,io.agrest.runtime.processor.delete.DeleteContext,io.agrest.runtime.processor.delete.DeleteContext; io.agrest.cayenne.processor.delete.stage.CayenneDeleteMapChangesStage
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteMapChangesStage,findObjectsToDelete,11,3,1,57,0,io.agrest.cayenne.processor.delete.stage.CayenneDeleteMapChangesStage,io.agrest.cayenne.processor.delete.stage.CayenneDeleteMapChangesStage; io.agrest.runtime.processor.delete.DeleteContext
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteMapChangesStage,findById,13,3,1,70,0,io.agrest.cayenne.processor.delete.stage.CayenneDeleteStartStage,io.agrest.cayenne.processor.delete.stage.CayenneDeleteStartStage; io.agrest.processor.BaseProcessingContext; io.agrest.runtime.processor.delete.DeleteContext
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteMapChangesStage,findByParent,10,2,2,92,0,io.agrest.cayenne.processor.delete.stage.CayenneDeleteStartStage,io.agrest.cayenne.processor.delete.stage.CayenneDeleteStartStage; io.agrest.processor.BaseProcessingContext; io.agrest.runtime.EntityParent; io.agrest.cayenne.processor.CayenneUtil; io.agrest.runtime.processor.delete.DeleteContext
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteMapChangesStage,findAll,3,1,1,109,0,io.agrest.processor.BaseProcessingContext,io.agrest.processor.BaseProcessingContext; io.agrest.cayenne.processor.delete.stage.CayenneDeleteStartStage
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteStartStage,cayenneContext,3,1,1,18,0,io.agrest.processor.ProcessingContext,io.agrest.processor.ProcessingContext
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteStartStage,CayenneDeleteStartStage,3,1,1,28,0,,
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteStartStage,execute,7,2,1,32,0,,
agrest,io.agrest.cayenne.processor.delete.stage,CayenneDeleteStartStage,initCayenneContext,3,1,1,42,0,io.agrest.processor.BaseProcessingContext,io.agrest.processor.BaseProcessingContext; io.agrest.cayenne.persister.ICayennePersister
agrest,io.agrest.cayenne.processor.select,ContextualCayenneRelatedDataResolver,ContextualCayenneRelatedDataResolver,4,1,2,21,0,,
agrest,io.agrest.cayenne.processor.select,ContextualCayenneRelatedDataResolver,onParentQueryAssembled,3,1,2,29,0,io.agrest.cayenne.processor.select.ContextualCayenneRelatedDataResolver,io.agrest.cayenne.processor.select.ContextualCayenneRelatedDataResolver; io.agrest.resolver.RelatedDataResolver
agrest,io.agrest.cayenne.processor.select,ContextualCayenneRelatedDataResolver,onParentDataResolved,3,1,3,34,0,io.agrest.cayenne.processor.select.ContextualCayenneRelatedDataResolver,io.agrest.cayenne.processor.select.ContextualCayenneRelatedDataResolver; io.agrest.resolver.RelatedDataResolver
agrest,io.agrest.cayenne.processor.select,ContextualCayenneRelatedDataResolver,dataReader,3,1,2,39,0,io.agrest.cayenne.processor.select.ContextualCayenneRelatedDataResolver,io.agrest.cayenne.processor.select.ContextualCayenneRelatedDataResolver; io.agrest.resolver.RelatedDataResolver
agrest,io.agrest.cayenne.processor.select,ContextualCayenneRelatedDataResolver,pickResolver,8,2,1,44,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity; io.agrest.RelatedResourceEntity; io.agrest.cayenne.processor.CayenneResourceEntityExt; io.agrest.cayenne.processor.select.ContextualCayenneRelatedDataResolver; io.agrest.cayenne.processor.CayenneProcessor
agrest,io.agrest.cayenne.processor.select,ContextualCayenneRelatedDataResolver,preferIdsResolver,3,1,1,62,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity
agrest,io.agrest.cayenne.processor.select,SingleColumnIterator,SingleColumnIterator,4,1,2,13,0,,
agrest,io.agrest.cayenne.processor.select,SingleColumnIterator,hasNext,3,1,0,18,0,,
agrest,io.agrest.cayenne.processor.select,SingleColumnIterator,next,3,1,0,23,0,,
agrest,io.agrest.cayenne.processor.select,ViaParentPrefetchResolver,ViaParentPrefetchResolver,3,1,1,31,0,,
agrest,io.agrest.cayenne.processor.select,ViaParentPrefetchResolver,doOnParentQueryAssembled,10,2,2,35,0,io.agrest.cayenne.processor.select.ViaParentPrefetchResolver,io.agrest.cayenne.processor.select.ViaParentPrefetchResolver
agrest,io.agrest.cayenne.processor.select,ViaParentPrefetchResolver,doOnParentDataResolved,3,1,3,48,0,io.agrest.cayenne.processor.select.ViaParentPrefetchResolver,io.agrest.cayenne.processor.select.ViaParentPrefetchResolver
agrest,io.agrest.cayenne.processor.select,ViaParentPrefetchResolver,addRelatedPrefetch,19,4,3,56,0,io.agrest.RelatedResourceEntity,io.agrest.RelatedResourceEntity; io.agrest.meta.AgRelationship; io.agrest.cayenne.processor.select.ViaParentPrefetchResolver; io.agrest.meta.AgEntity; io.agrest.ResourceEntity; io.agrest.cayenne.processor.CayenneRelatedResourceEntityExt
agrest,io.agrest.cayenne.processor.select,ViaParentPrefetchResolver,addRootPrefetch,12,3,3,80,0,io.agrest.cayenne.processor.CayenneRootResourceEntityExt,io.agrest.cayenne.processor.CayenneRootResourceEntityExt; io.agrest.meta.AgEntity; io.agrest.ResourceEntity
agrest,io.agrest.cayenne.processor.select,ViaParentPrefetchResolver,dataReader,3,1,2,103,0,io.agrest.cayenne.compiler.DataObjectDataReader,io.agrest.cayenne.compiler.DataObjectDataReader
agrest,io.agrest.cayenne.processor.select,ViaParentPrefetchResolver,iterableData,4,1,3,112,0,io.agrest.cayenne.processor.select.ViaParentPrefetchResolver,io.agrest.cayenne.processor.select.ViaParentPrefetchResolver
agrest,io.agrest.cayenne.processor.select,ViaQueryResolver,ViaQueryResolver,4,1,2,23,0,,
agrest,io.agrest.cayenne.processor.select,ViaQueryResolver,doAssembleQuery,3,1,1,28,0,io.agrest.cayenne.processor.CayenneProcessor,io.agrest.cayenne.processor.CayenneProcessor; io.agrest.cayenne.processor.ICayenneQueryAssembler; io.agrest.runtime.processor.select.SelectContext; io.agrest.cayenne.processor.CayenneRootResourceEntityExt
agrest,io.agrest.cayenne.processor.select,ViaQueryResolver,doFetchData,5,1,1,33,0,io.agrest.cayenne.processor.CayenneProcessor,io.agrest.cayenne.processor.CayenneProcessor; io.agrest.cayenne.persister.ICayennePersister; io.agrest.runtime.processor.select.SelectContext; io.agrest.cayenne.processor.CayenneRootResourceEntityExt
agrest,io.agrest.cayenne.processor.select,ViaQueryWithParentExpResolver,ViaQueryWithParentExpResolver,4,1,2,38,0,,
agrest,io.agrest.cayenne.processor.select,ViaQueryWithParentExpResolver,doOnParentQueryAssembled,3,1,2,43,0,io.agrest.cayenne.processor.CayenneRelatedResourceEntityExt,io.agrest.cayenne.processor.CayenneRelatedResourceEntityExt; io.agrest.cayenne.processor.CayenneProcessor; io.agrest.cayenne.processor.ICayenneQueryAssembler
agrest,io.agrest.cayenne.processor.select,ViaQueryWithParentExpResolver,doOnParentDataResolved,10,2,3,49,0,io.agrest.cayenne.persister.ICayennePersister,io.agrest.cayenne.persister.ICayennePersister; io.agrest.cayenne.processor.select.ViaQueryWithParentExpResolver; io.agrest.cayenne.processor.CayenneProcessor; io.agrest.cayenne.processor.CayenneRelatedResourceEntityExt
agrest,io.agrest.cayenne.processor.select,ViaQueryWithParentExpResolver,dataReader,5,1,2,73,0,io.agrest.RelatedResourceEntity,io.agrest.RelatedResourceEntity; io.agrest.meta.AgEntity; io.agrest.ResourceEntity
agrest,io.agrest.cayenne.processor.select,ViaQueryWithParentExpResolver,indexResultByParentId,16,4,2,85,0,io.agrest.id.AgObjectId,io.agrest.id.AgObjectId; io.agrest.meta.AgIdPart; io.agrest.RelatedResourceEntity; io.agrest.meta.AgEntity; io.agrest.ResourceEntity
agrest,io.agrest.cayenne.processor.select,ViaQueryWithParentIdsResolver,ViaQueryWithParentIdsResolver,3,1,2,21,0,,
agrest,io.agrest.cayenne.processor.select,ViaQueryWithParentIdsResolver,onParentQueryAssembled,2,1,2,25,0,,
agrest,io.agrest.cayenne.processor.select,ViaQueryWithParentIdsResolver,doOnParentDataResolved,12,3,3,30,0,io.agrest.cayenne.processor.CayenneRelatedResourceEntityExt,io.agrest.cayenne.processor.CayenneRelatedResourceEntityExt; io.agrest.cayenne.processor.CayenneProcessor; io.agrest.resolver.BaseDataResolver
agrest,io.agrest.cayenne.processor.select.stage,CayenneSelectApplyServerParamsStage,CayenneSelectApplyServerParamsStage,4,1,2,20,0,io.agrest.cayenne.persister.ICayennePersister,io.agrest.cayenne.persister.ICayennePersister
agrest,io.agrest.cayenne.processor.select.stage,CayenneSelectApplyServerParamsStage,doExecute,4,1,1,27,0,io.agrest.runtime.processor.select.SelectContext,io.agrest.runtime.processor.select.SelectContext; io.agrest.cayenne.processor.select.stage.CayenneSelectApplyServerParamsStage
agrest,io.agrest.cayenne.processor.select.stage,CayenneSelectApplyServerParamsStage,tagRootEntity,13,5,1,33,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity; io.agrest.cayenne.processor.select.stage.CayenneSelectApplyServerParamsStage
agrest,io.agrest.cayenne.processor.select.stage,CayenneSelectApplyServerParamsStage,tagRelatedEntity,13,5,1,49,0,io.agrest.ResourceEntity,io.agrest.ResourceEntity; io.agrest.cayenne.processor.select.stage.CayenneSelectApplyServerParamsStage
agrest,io.agrest.cayenne.processor.unrelate.stage,CayenneUnrelateDataStoreStage,CayenneUnrelateDataStoreStage,4,1,2,28,0,,
agrest,io.agrest.cayenne.processor.unrelate.stage,CayenneUnrelateDataStoreStage,execute,4,1,1,35,0,io.agrest.cayenne.processor.unrelate.stage.CayenneUnrelateDataStoreStage,io.agrest.cayenne.processor.unrelate.stage.CayenneUnrelateDataStoreStage
agrest,io.agrest.cayenne.processor.unrelate.stage,CayenneUnrelateDataStoreStage,doExecute,9,2,1,42,0,io.agrest.cayenne.processor.unrelate.stage.CayenneUnrelateStartStage,io.agrest.cayenne.processor.unrelate.stage.CayenneUnrelateStartStage; io.agrest.runtime.processor.unrelate.UnrelateContext
